Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
1414,905476120,50,5,50,8405,1,1,3,0,3,0,2,7,2,2,0,1,5,8,1900,1950,1,1,8,8,0,0,2,2,5,3,3,1,1,20,1,0,316,912,1,4,1,5,961,406,0,1189,1,0,1,0,4,1,2,7,7,0,0,6,1990,1,1,384,3,3,2,0,130,112,0,0,0,0.0,3,0,0,4,2008,0,0,119000
2837,908227040,50,5,58,8410,1,0,3,0,3,3,2,7,1,2,0,1,5,3,1910,1996,2,1,15,14,0,0,2,1,3,3,3,1,1,24,1,0,346,912,1,2,1,5,658,526,0,1190,0,0,1,0,5,1,2,8,7,0,0,0,1990,0,0,0,0,0,0,0,151,0,0,0,0,0.0,0,0,0,5,2006,0,2,81000
1253,535352080,50,5,80,8480,1,0,3,0,3,0,2,15,2,2,0,1,5,5,1947,1950,1,1,8,8,0,46,2,2,4,3,3,1,1,24,1,0,390,912,1,2,1,5,832,384,0,1190,1,0,1,0,2,1,2,6,7,0,0,6,1993,1,1,336,3,3,2,158,0,102,0,0,0,0.0,0,0,0,10,2008,4,1,118500
2883,911225110,50,1,60,8520,0,0,3,1,3,0,2,11,2,2,0,1,3,5,1916,1950,1,1,8,8,0,56,2,2,3,3,3,1,1,24,1,0,453,912,1,1,0,5,576,360,0,1190,1,0,1,1,2,1,2,6,7,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,4,2006,0,0,78000
164,535454070,50,5,71,8520,1,0,3,0,3,1,2,15,0,2,0,1,5,4,1952,1952,1,1,3,17,0,60,2,1,4,3,3,1,1,24,1,0,490,912,1,1,1,5,910,475,0,1191,0,0,1,1,4,1,2,6,7,0,0,6,1994,1,2,720,3,3,2,0,0,0,0,0,0,0.0,3,0,0,6,2010,0,0,166000
2025,903425270,50,5,60,8550,1,0,3,0,3,0,2,3,4,2,0,1,5,5,1926,1950,1,1,6,6,0,80,2,2,3,3,3,1,1,25,1,0,540,912,1,2,1,5,960,356,0,1192,0,0,1,1,4,1,2,7,7,0,0,6,1996,1,2,576,3,3,2,0,0,0,0,0,0,0.0,0,0,0,10,2007,6,4,90000
2694,903454080,50,7,50,8600,1,0,3,1,3,0,2,11,2,2,0,1,6,6,1937,1950,1,1,8,8,0,82,2,2,5,3,3,1,1,70,1,0,620,912,1,2,1,5,780,596,0,1194,0,0,2,0,3,1,2,7,7,1,4,6,1996,1,1,198,3,3,0,0,0,0,0,0,0,0.0,0,0,0,6,2006,0,0,119500
1351,903236010,50,7,50,8635,1,0,3,0,3,0,2,3,2,2,0,1,5,5,1948,2001,1,1,15,17,0,88,2,2,4,3,3,1,1,76,1,0,738,912,1,2,1,5,1072,213,0,1194,1,0,1,0,2,1,2,6,6,0,0,6,1997,1,1,240,3,3,2,0,0,0,0,0,0,0.0,3,0,0,1,2008,0,0,127000
2007,903204030,50,7,55,8674,1,0,3,2,3,0,2,3,3,0,0,1,5,6,1950,1950,1,1,8,8,0,90,2,2,4,3,3,1,1,77,1,0,884,912,1,2,1,5,910,525,0,1195,0,0,1,0,3,1,2,6,7,0,0,6,1997,1,1,308,3,3,2,0,33,0,0,0,0,0.0,0,0,0,3,2007,0,0,128250
306,911202100,50,1,66,8712,1,2,3,2,3,0,1,11,2,2,0,1,4,7,1900,1950,1,1,8,8,0,106,2,2,1,3,3,1,1,80,1,0,505,912,1,3,1,5,859,319,0,1196,0,0,2,0,2,1,2,7,7,0,0,6,1998,2,1,384,3,3,0,68,0,98,0,0,0,0.0,0,0,0,1,2010,0,1,102776
283,908225320,50,5,52,8741,1,0,3,0,3,0,2,7,2,2,0,1,6,4,1945,1950,1,1,14,14,0,119,2,2,4,3,3,1,1,104,1,0,1459,912,1,2,1,4,798,689,0,1196,1,0,1,0,3,1,2,7,7,1,4,6,1998,1,1,220,3,3,2,0,140,0,0,0,0,0.0,3,0,0,4,2010,0,0,113000
171,902104060,50,7,55,8800,1,1,3,0,3,1,2,20,2,2,0,1,4,7,1910,2004,1,1,15,17,0,143,2,2,5,3,3,1,1,111,1,38,328,914,1,3,1,5,792,348,0,1196,1,0,1,1,3,1,2,7,5,0,0,0,2000,0,0,0,0,0,0,0,160,0,0,0,0,0.0,0,0,0,6,2010,0,0,96500
2024,903401070,50,5,60,8850,1,2,3,1,3,0,2,3,2,2,0,1,6,7,1920,1950,1,1,15,15,0,156,2,3,3,3,3,1,1,113,1,76,565,914,1,4,1,5,752,624,0,1198,0,0,1,0,3,1,3,7,7,0,0,6,2001,1,2,576,3,3,1,0,54,144,0,0,0,0.0,0,0,0,2,2007,0,0,165000
1982,902201090,50,7,120,9000,1,0,3,0,3,1,2,20,2,2,0,1,5,8,1900,2006,1,1,13,13,0,200,2,2,5,3,3,1,1,114,1,202,599,914,1,4,1,5,680,494,0,1199,0,0,1,0,2,1,3,6,7,1,4,6,2004,1,2,576,3,3,2,116,26,40,0,0,0,0.0,3,0,0,6,2007,0,0,135000
2035,903454090,50,7,50,9000,1,0,3,1,3,0,2,11,2,2,0,1,6,6,1937,1950,1,1,15,17,0,200,2,3,3,3,3,1,1,116,1,227,808,915,1,2,1,5,780,595,0,1200,0,0,1,0,3,1,3,6,7,1,4,6,2004,1,1,544,3,3,1,0,162,0,0,126,0,0.0,0,0,0,12,2007,0,0,141000
1302,902202090,50,7,75,9000,1,0,3,0,3,1,2,20,2,2,0,1,5,6,1946,1950,1,1,8,8,0,202,2,2,4,3,3,1,1,120,1,240,556,918,1,4,1,4,904,595,0,1200,0,0,1,0,3,1,2,5,7,1,1,6,2004,1,3,869,3,4,2,0,20,0,0,0,0,0.0,0,0,0,6,2008,0,0,140000
798,905480030,50,5,60,9060,1,0,3,0,3,0,2,7,2,2,0,1,6,5,1939,1950,1,1,16,15,0,209,2,2,5,3,3,1,1,120,1,288,785,920,1,2,1,5,698,560,0,1200,0,0,1,0,2,1,2,6,7,0,0,6,2004,1,1,280,3,3,1,0,0,0,0,0,0,0.0,3,0,0,10,2009,0,0,105000
1418,905480240,50,5,60,9084,1,0,3,0,3,0,2,7,0,2,0,1,5,6,1941,1950,1,1,14,14,0,216,2,2,4,3,3,1,1,130,1,294,280,920,1,2,0,5,616,495,0,1200,0,0,1,0,3,1,2,5,7,0,0,6,2005,1,1,200,3,2,2,48,0,0,0,0,0,0.0,0,0,0,3,2008,6,0,95000
304,910205120,50,7,50,9140,1,0,3,2,3,0,2,11,2,2,0,1,6,5,1921,1975,1,1,15,17,0,256,2,2,5,3,3,1,1,131,1,448,308,920,1,1,1,5,727,380,0,1200,0,0,1,0,2,1,2,5,7,0,0,6,2005,1,1,625,3,3,2,0,56,0,0,200,0,0.0,3,0,0,4,2010,4,0,110000
1312,902301150,50,7,69,9143,1,1,3,0,3,1,2,20,2,2,0,1,5,7,1900,2003,1,1,14,14,0,256,2,2,4,3,3,1,1,138,1,456,680,923,1,4,1,5,709,308,0,1200,0,0,1,0,2,1,2,5,7,0,0,6,2005,1,1,308,3,3,0,0,0,139,0,0,0,0.0,0,0,0,5,2008,0,0,114000
1287,902103150,50,7,57,9184,1,1,3,0,3,0,2,20,0,2,0,1,5,7,1948,2005,1,1,16,15,0,266,2,2,5,3,3,1,1,168,1,468,1121,923,1,4,1,5,948,375,0,1200,1,0,1,0,3,1,2,6,7,0,0,6,2005,1,2,400,3,3,2,0,0,0,0,0,0,0.0,0,0,0,7,2008,0,0,122600
2003,902427040,50,7,52,9439,1,0,3,0,3,0,2,20,2,2,0,1,5,5,1930,1950,1,1,15,17,0,510,2,2,4,3,3,1,1,208,1,904,591,923,1,3,1,4,912,336,0,1200,1,0,2,0,2,1,2,6,7,0,0,6,2007,1,1,160,2,2,2,0,0,192,0,0,0,0.0,0,0,0,3,2007,0,0,87000
703,902110080,60,7,60,3378,1,1,3,2,3,0,2,20,2,2,0,3,7,8,1946,1992,1,1,6,6,2,0,3,3,4,4,3,3,5,247,1,0,576,924,1,3,1,5,707,682,0,1200,1,0,1,0,3,1,2,6,7,2,4,6,1939,1,1,240,3,3,1,0,0,126,0,0,0,0.0,0,0,0,9,2009,0,0,135000
2180,908152290,60,5,60,7023,1,0,3,0,3,0,2,7,2,2,0,3,5,5,2005,2006,1,1,14,14,0,0,2,2,3,3,3,1,6,248,1,0,742,925,1,3,1,5,734,674,0,1202,0,0,1,1,3,1,2,6,7,0,0,4,1967,3,2,489,3,3,2,0,85,0,0,0,0,0.0,0,0,0,5,2007,0,0,171500
1496,908152110,60,5,72,7200,1,0,3,0,3,0,2,7,2,2,0,3,6,7,1976,2001,3,1,10,10,0,0,2,2,4,3,3,1,2,261,1,0,1048,925,1,2,1,5,684,714,0,1204,0,0,1,0,3,1,2,6,7,1,3,2,1972,3,2,440,3,3,2,0,0,0,0,0,0,0.0,3,0,0,2,2008,0,0,160500
2631,535477060,60,5,69,7590,1,0,3,0,3,0,2,15,5,2,0,3,6,5,1966,1966,1,1,14,14,0,0,2,2,4,3,3,1,0,263,1,0,1468,925,1,2,1,5,660,688,0,1204,0,0,1,0,3,1,2,6,7,1,2,2,1976,2,2,453,3,3,2,188,108,0,0,0,0,0.0,0,0,0,7,2006,0,0,155000
475,528235010,60,5,71,7795,1,0,2,0,3,0,2,8,2,2,0,3,7,5,2004,2005,1,1,14,14,0,0,2,2,3,3,3,1,3,264,1,0,187,926,1,4,1,5,716,716,0,1204,1,0,1,1,3,1,3,6,7,1,4,2,1977,3,2,432,3,3,2,100,51,0,0,0,0,0.0,0,0,0,7,2009,0,0,188500
2714,905107070,60,5,74,7844,1,0,3,0,3,0,2,22,2,2,0,3,6,7,1978,1978,3,1,6,6,0,0,2,2,4,3,3,1,3,270,1,0,216,928,1,2,1,5,672,728,0,1208,0,0,2,0,3,1,2,6,7,1,3,2,1977,3,2,440,3,3,2,0,0,0,0,0,0,0.0,0,0,0,3,2006,0,0,149500
889,908151050,60,5,75,7950,1,0,2,1,3,1,2,7,2,2,0,3,6,6,1977,1977,3,1,6,10,0,0,2,2,4,3,3,1,3,271,1,0,525,931,1,2,1,5,698,728,0,1208,0,0,1,0,3,1,2,6,7,0,0,2,1978,3,2,440,3,3,2,252,0,0,0,0,0,0.0,3,0,0,7,2009,0,0,159500
1089,528240040,60,5,51,8029,1,0,2,0,3,0,2,8,2,2,0,3,6,5,2005,2005,1,1,14,14,0,0,2,2,3,3,3,1,3,336,1,0,182,931,1,4,1,5,728,728,0,1208,1,0,1,0,3,1,3,8,7,0,0,2,1979,3,2,400,3,3,2,100,24,0,0,0,0,0.0,0,0,0,7,2008,0,0,176000
362,527164090,60,5,65,8125,1,0,3,0,3,0,2,8,2,2,0,3,6,5,1994,1995,1,1,6,6,0,0,2,2,3,3,3,1,3,336,1,0,660,932,1,3,1,5,702,779,0,1210,0,0,1,0,3,1,2,6,7,1,3,2,1980,3,2,343,3,3,2,0,36,0,0,0,0,0.0,0,0,0,3,2009,0,0,174000
994,527106050,60,5,65,8139,1,0,3,0,3,0,2,8,2,2,0,3,6,5,1995,1996,1,1,14,14,0,0,2,2,3,3,3,1,3,374,1,0,203,936,1,3,1,5,680,790,0,1211,0,0,1,0,3,1,2,7,7,1,3,4,1981,3,2,420,3,3,2,192,49,0,0,0,0,0.0,0,0,0,10,2008,0,0,165000
1481,907420080,60,5,63,8199,1,0,3,0,3,0,2,5,2,2,0,3,7,5,2005,2005,1,1,16,15,0,0,2,2,3,3,3,1,3,384,1,0,216,936,1,4,1,5,728,728,0,1212,0,0,1,0,3,1,3,7,7,1,4,2,1984,3,2,410,3,3,2,36,18,0,0,0,0,0.0,0,0,0,10,2008,0,0,189000
2296,923230010,60,5,68,8286,1,0,2,0,3,1,2,14,2,2,0,3,5,7,1977,1977,1,1,10,10,0,0,2,2,3,3,3,1,1,387,1,0,816,936,1,4,1,5,716,716,0,1212,1,0,1,0,3,1,2,6,7,1,4,2,1987,3,2,531,3,3,2,0,136,0,0,240,0,0.0,4,0,0,6,2007,0,0,157000
2166,907420060,60,5,64,8333,1,0,3,0,3,0,2,5,2,2,0,3,7,5,2006,2006,1,1,14,14,0,0,2,2,3,3,3,1,1,390,1,0,960,936,1,3,1,5,738,753,0,1214,0,0,1,0,3,1,3,7,7,1,4,2,1988,2,2,484,3,3,2,100,30,0,0,0,0,0.0,0,0,0,5,2007,0,0,168675
2783,907201160,60,5,50,8340,1,0,2,0,3,0,2,5,2,2,0,3,6,6,1977,1977,1,1,6,10,0,0,2,2,4,3,3,1,1,398,1,0,126,936,1,2,1,5,686,702,0,1214,1,0,1,0,3,1,2,6,7,0,0,2,1988,1,1,317,3,3,2,406,36,0,0,0,0,0.0,0,0,0,12,2006,0,0,157500
13,527166040,60,5,63,8402,1,0,2,0,3,0,2,8,2,2,0,3,6,5,1998,1998,1,1,14,14,0,0,2,2,3,3,3,1,1,406,1,0,286,936,1,3,1,5,789,676,0,1215,0,0,2,1,3,1,2,7,7,1,4,2,1990,3,2,393,3,3,2,0,75,0,0,0,0,0.0,0,0,0,5,2010,0,0,180400
883,907414080,60,5,64,8633,1,0,3,0,3,3,2,5,2,2,0,3,6,5,2005,2005,1,1,14,14,0,85,2,2,3,3,3,1,1,419,1,0,858,936,1,4,1,5,738,738,0,1216,0,0,1,0,3,1,3,7,7,0,0,2,1997,3,2,540,3,3,2,100,35,0,0,0,0,0.0,0,0,0,2,2009,0,0,173500
1193,534201240,60,5,73,8814,1,0,3,0,3,0,2,15,1,2,0,3,5,6,1968,1968,1,1,8,8,0,148,2,2,4,3,3,1,1,424,1,42,1018,936,1,4,1,5,732,732,0,1216,1,0,2,1,4,1,2,7,7,0,0,2,2001,1,2,470,3,3,2,0,40,0,0,0,0,0.0,0,0,0,6,2008,0,0,141000
466,528220040,60,5,57,8918,1,0,2,0,3,0,2,8,2,2,0,3,6,5,2005,2006,1,1,14,14,0,169,2,2,3,3,3,1,1,465,1,110,410,936,1,4,1,5,745,745,0,1216,1,0,1,0,3,1,3,7,7,1,4,2,2002,3,2,392,3,3,2,36,20,0,0,0,0,0.0,0,0,0,7,2009,0,0,167800
2433,528235130,60,5,74,9056,1,0,2,0,3,0,2,8,2,2,0,3,8,5,2004,2004,1,1,14,14,0,207,2,2,3,3,3,1,1,510,1,279,628,941,1,4,1,5,707,707,0,1216,1,0,1,0,3,1,3,6,7,1,4,2,2004,3,2,403,3,3,2,100,35,0,0,0,0,0.0,0,0,0,10,2006,0,0,178000
2548,534403440,60,5,85,9350,1,0,3,0,3,0,2,15,2,2,0,3,5,6,1964,1964,1,1,6,6,0,422,2,2,4,3,3,1,1,510,1,620,768,941,1,3,1,5,720,720,0,1217,0,0,1,0,4,1,2,7,7,1,1,2,2006,3,2,480,3,3,2,0,32,240,0,0,0,0.0,0,0,0,7,2006,0,0,157500
1413,905452120,60,5,50,9360,1,0,3,0,3,1,2,7,2,2,0,3,6,8,1962,2001,1,1,14,14,0,435,2,2,4,3,3,1,1,514,1,645,483,943,1,2,1,5,621,648,0,1218,0,0,1,0,3,1,2,7,7,0,0,6,2006,1,1,280,3,3,2,0,236,0,0,0,0,0.0,2,0,0,11,2008,0,0,134500
224,905106140,60,5,80,9364,1,0,3,0,3,1,2,22,2,2,0,3,6,7,1969,1969,1,1,6,6,0,456,2,2,4,3,3,1,1,515,1,692,1434,945,1,2,1,5,663,689,0,1218,0,0,2,0,4,1,2,7,7,0,0,2,2007,3,1,299,3,3,2,379,36,0,0,0,0,0.0,3,0,0,3,2010,0,0,158000
205,903430080,70,7,52,3068,1,1,3,0,3,0,2,20,2,2,0,3,6,8,1920,1993,1,1,14,14,2,0,3,3,5,4,0,3,5,540,1,0,0,945,1,4,1,5,662,662,0,1218,0,0,1,0,3,1,2,6,7,0,0,6,1935,1,1,180,3,3,2,0,0,112,0,0,0,0.0,4,0,0,2,2010,0,0,122000
719,902329080,70,7,60,3600,1,1,3,0,3,0,2,20,2,2,0,3,6,7,1917,2007,1,1,13,13,2,0,3,2,5,4,3,4,5,543,1,0,630,948,1,4,1,5,664,624,0,1218,0,0,2,1,3,1,4,5,7,1,4,2,1939,1,1,280,3,3,0,0,103,0,0,0,0,0.0,0,0,0,5,2009,0,0,119000
2664,902329070,70,7,60,3600,1,1,3,0,3,0,2,20,2,2,0,3,6,7,1910,1993,1,1,14,14,2,0,3,2,4,4,3,4,5,547,1,0,600,949,1,4,0,4,684,684,0,1218,0,0,2,1,3,1,2,7,7,0,0,6,1939,1,1,216,3,2,0,0,158,0,0,0,0,0.0,0,0,0,10,2006,0,0,114504
2643,902108060,70,7,66,3960,1,1,3,0,3,0,2,20,2,2,0,3,7,8,1930,1950,1,1,15,17,2,0,3,2,5,4,3,4,5,553,1,0,162,949,1,2,0,5,502,502,0,1220,0,0,2,0,2,1,3,5,7,1,1,6,1945,1,1,200,2,3,0,280,0,68,0,0,0,0.0,3,0,0,7,2006,0,0,105000
2202,909252150,70,5,63,4000,1,0,3,0,3,0,2,6,2,2,0,3,7,8,1930,1995,1,1,15,17,2,0,3,2,5,4,3,4,5,560,1,0,216,949,1,2,1,5,567,531,0,1220,0,0,1,1,2,1,2,5,7,1,4,6,1945,1,1,216,3,3,2,0,0,0,0,0,0,0.0,3,0,0,6,2007,0,0,148500
1993,902301130,70,7,35,4571,1,1,3,0,3,0,2,20,2,2,0,3,5,7,1910,1950,1,1,8,8,2,0,2,2,5,4,3,2,4,565,1,0,1270,950,1,4,1,5,616,616,0,1221,1,0,1,1,3,1,2,6,7,0,0,6,1950,1,2,480,2,2,2,280,0,143,0,0,0,0.0,0,0,0,6,2007,0,0,114000
1311,902301140,70,7,34,4571,1,1,3,0,3,0,2,20,2,2,0,3,5,5,1916,1950,1,1,0,0,2,0,2,2,5,4,3,2,4,595,1,0,588,951,1,1,0,5,624,720,0,1222,0,0,2,0,4,1,2,7,7,0,0,6,1950,1,3,513,2,2,2,0,0,96,0,0,0,0.0,0,0,0,5,2008,4,1,98000
1288,902105010,70,7,80,4800,1,1,3,0,3,0,2,20,2,2,0,3,5,5,1910,2003,1,1,0,0,2,0,2,2,5,4,3,2,4,595,1,0,825,951,1,1,0,5,680,680,0,1223,0,0,2,0,2,1,2,6,7,0,0,2,1951,1,1,330,2,3,2,192,50,0,0,0,0,0.0,0,0,0,1,2008,0,0,111000
1223,534453140,70,5,50,4882,1,0,2,1,3,0,1,3,4,1,0,3,4,7,1937,1950,1,1,8,8,2,0,2,2,3,4,3,2,4,621,1,0,491,951,1,2,1,5,453,453,0,1223,0,0,2,0,2,1,2,5,7,0,0,3,1951,1,1,231,2,3,2,0,0,0,0,0,0,0.0,0,0,0,9,2008,0,0,87000
1555,911102090,70,1,60,5280,1,0,3,0,3,1,2,11,1,2,0,3,4,7,1895,1950,1,1,15,17,0,0,2,2,1,4,3,2,4,641,1,0,445,952,1,4,0,5,825,536,0,1224,1,0,2,1,2,1,2,6,7,0,0,6,1954,1,1,185,2,3,2,0,123,0,0,0,0,0.0,0,0,0,7,2008,0,0,89000
911,909250080,70,5,43,5707,1,0,3,1,3,0,2,21,1,2,0,3,6,6,1935,1950,1,1,15,17,0,0,2,2,5,4,3,1,4,652,1,0,658,952,1,3,1,3,647,595,0,1224,2,0,1,0,3,1,2,6,7,1,4,6,1956,1,1,180,2,3,2,329,96,0,0,0,0,0.0,0,0,0,3,2009,0,0,105000
1334,903225160,70,7,59,5870,1,0,3,0,3,1,2,3,1,1,0,3,6,9,1900,2000,1,1,6,6,0,0,2,3,5,4,3,1,6,655,1,0,661,952,1,4,1,5,736,554,0,1225,1,0,1,0,3,1,2,6,7,0,0,6,1957,1,1,200,2,3,2,38,112,0,0,0,0,0.0,3,4,400,4,2008,0,0,106900
2011,903227140,70,7,50,6000,1,0,3,0,3,0,2,3,2,2,0,3,6,6,1939,1950,1,1,8,14,0,0,2,2,4,4,3,1,6,672,1,0,525,955,1,4,1,5,608,624,0,1226,1,0,1,0,3,1,2,6,7,2,3,2,1958,1,1,217,3,3,2,0,0,0,0,0,0,0.0,2,0,0,2,2007,0,0,128000
1349,903235010,70,7,60,6155,1,0,2,0,3,4,2,3,3,1,0,3,6,8,1920,1999,1,1,15,17,0,0,2,2,5,4,3,1,6,680,1,0,1348,957,1,4,1,5,751,611,0,1226,1,0,1,0,3,1,2,6,7,0,0,6,1960,3,2,502,3,2,2,0,0,84,0,0,0,0.0,0,0,0,6,2008,0,0,128000
942,910205020,70,7,60,6402,1,0,3,0,3,1,2,11,2,2,0,3,5,5,1920,1950,1,1,15,15,0,0,2,2,3,0,3,1,6,699,1,0,288,960,1,2,0,5,596,596,0,1226,1,0,1,0,3,1,2,6,7,0,0,6,1962,1,1,189,2,2,0,0,0,137,0,0,0,0.0,2,0,0,7,2009,0,0,78000
2642,902106090,70,7,58,6451,1,1,3,0,3,0,2,20,2,2,0,3,7,7,1900,1970,1,1,0,17,0,0,2,2,1,0,3,1,6,709,1,0,292,960,1,3,1,5,848,580,0,1226,1,0,1,0,4,1,2,7,7,0,0,6,1963,3,2,576,3,3,2,264,0,84,0,0,0,0.0,0,0,0,5,2006,0,0,139900
767,904351200,70,4,54,6629,1,0,3,0,3,0,2,7,0,2,0,3,6,6,1925,1950,2,1,15,17,0,0,2,3,5,3,3,1,6,724,1,0,1198,960,1,2,0,5,697,672,0,1228,0,0,1,0,3,1,2,6,7,0,0,6,1963,1,1,300,3,3,2,147,0,0,0,0,0,0.0,0,0,0,7,2009,0,0,103600
2203,909252170,70,5,53,6720,1,0,3,0,3,0,2,6,2,2,0,3,6,7,1921,1950,1,1,14,14,0,0,2,2,5,3,3,1,6,748,1,0,216,960,1,2,0,5,851,585,0,1228,1,0,1,0,3,1,2,7,7,1,4,6,1964,1,1,228,3,3,2,184,0,0,0,0,0,0.0,0,0,0,4,2007,1,0,141500
2034,903454010,70,7,60,6882,1,0,3,0,3,0,2,11,2,2,0,3,6,7,1914,2006,1,1,15,17,0,0,2,2,3,3,3,1,6,767,1,0,248,960,1,2,1,5,773,582,0,1229,0,0,1,0,3,1,3,7,7,0,0,0,1965,0,0,0,0,0,2,136,0,115,0,0,0,0.0,0,0,0,3,2007,0,0,127000
2850,909250070,70,5,43,7000,1,0,3,0,3,0,2,21,1,2,0,3,7,8,1926,1997,1,1,15,13,0,0,2,2,5,3,3,1,6,832,1,0,261,960,1,4,1,5,743,736,0,1229,0,0,1,0,3,1,3,6,7,2,4,6,1966,1,1,312,3,3,2,530,0,56,0,0,0,0.0,3,0,0,5,2006,0,0,160000
918,909254010,70,5,53,7155,1,0,3,0,3,0,2,6,2,2,0,3,7,8,1918,1990,2,1,15,17,0,0,2,2,5,3,3,1,6,836,1,0,276,960,1,4,1,5,628,600,0,1229,1,0,1,0,3,1,2,6,7,1,4,6,1968,1,1,215,2,3,2,0,113,0,0,195,0,0.0,3,0,0,5,2009,0,0,137000
2205,909254100,70,5,53,7155,1,0,3,0,3,0,2,6,2,2,0,3,6,8,1926,1991,1,1,15,17,0,0,2,2,5,3,3,1,6,842,1,0,216,960,1,2,1,5,686,775,0,1229,2,0,1,0,3,1,2,6,7,1,4,6,1968,1,1,225,3,3,0,0,0,116,0,0,0,0.0,3,0,0,7,2007,0,0,135000
915,909252020,70,5,60,7200,1,0,3,0,3,0,2,21,1,2,0,3,7,9,1936,2007,1,1,15,17,0,0,2,3,3,3,3,1,2,860,1,0,920,961,1,4,1,5,575,560,0,1230,1,0,1,0,3,1,3,6,7,0,0,6,1971,2,2,576,3,3,2,256,0,0,0,0,0,0.0,3,0,0,4,2009,0,0,155000
2692,903452090,70,7,60,7518,1,0,3,0,3,4,2,11,2,2,0,3,5,8,1910,2004,1,1,0,10,0,0,2,3,5,3,3,1,0,908,1,0,641,964,1,3,1,5,665,665,0,1232,0,0,1,0,3,1,2,7,7,0,0,6,1975,1,1,390,3,3,0,0,72,45,0,0,0,0.0,3,0,0,7,2006,0,0,116500
2651,902134060,70,7,42,7614,1,1,3,0,3,0,1,20,2,2,0,3,3,5,1905,1950,1,1,8,8,0,0,2,2,5,3,3,1,3,910,1,0,272,966,1,3,1,4,714,662,0,1232,0,0,1,0,2,1,2,7,7,0,0,6,1976,1,1,216,3,3,0,0,0,104,0,225,0,0.0,0,0,0,3,2006,0,0,96900
189,902402130,70,7,60,7740,1,0,3,0,3,0,2,20,2,2,0,3,4,7,1910,1950,1,1,14,14,0,0,2,2,4,3,3,1,3,924,1,0,1402,967,1,3,1,5,741,622,0,1232,0,0,1,0,3,1,2,6,7,0,0,6,1977,1,2,528,3,3,2,0,0,0,0,168,0,0.0,0,0,0,6,2010,0,0,125500
658,535377150,70,5,80,8146,1,0,3,0,3,1,2,20,2,2,0,3,4,8,1900,2003,1,1,8,8,0,0,2,3,5,3,3,1,3,1200,1,0,0,967,1,3,1,5,717,322,0,1232,1,0,1,1,2,1,2,6,7,0,0,6,1981,1,1,281,3,3,0,0,0,168,0,111,0,0.0,0,0,0,5,2009,0,0,114000
1556,911102170,70,1,50,8500,1,2,3,0,3,0,2,11,1,2,0,3,4,4,1920,1950,2,1,3,3,0,51,2,1,5,3,3,1,1,0,1,0,732,968,1,2,0,5,649,668,0,1235,0,0,2,0,3,1,2,6,7,0,0,6,1993,1,1,250,3,2,0,0,54,172,0,0,0,0.0,3,0,0,7,2008,0,0,40000
2026,903425280,70,5,60,8730,1,0,3,0,3,0,2,3,4,2,0,3,6,7,1915,2003,1,1,15,17,0,108,2,2,5,3,3,1,1,276,1,0,190,969,1,4,1,4,698,698,0,1236,0,0,2,0,3,1,2,7,7,0,0,6,1998,1,1,384,3,3,2,0,0,0,0,259,0,0.0,0,0,0,7,2007,0,0,153575
2817,908102020,70,5,67,8777,1,0,3,1,3,0,2,7,1,2,0,3,4,6,1910,2000,1,1,10,10,0,136,2,3,4,3,3,1,1,338,1,6,725,970,1,3,1,5,760,676,0,1236,1,0,2,0,3,1,2,6,6,0,0,2,1999,1,2,528,3,3,2,147,0,0,0,0,0,0.0,0,4,420,10,2006,0,0,98000
1524,909251080,70,5,66,8969,1,0,3,1,3,0,2,6,2,2,0,3,6,6,1926,1950,2,1,15,17,0,176,2,2,5,3,3,1,1,410,1,127,691,970,1,4,1,5,672,644,0,1236,1,0,2,0,2,1,2,6,7,1,4,6,2003,1,1,369,3,3,1,0,0,0,0,192,0,0.0,3,0,0,7,2008,0,0,145000
1559,911226030,70,1,60,9000,0,0,3,1,3,0,2,11,2,2,0,3,4,6,1920,1950,1,1,8,8,0,189,2,2,1,3,3,1,1,445,1,173,576,972,1,4,1,5,432,432,0,1236,1,0,2,0,3,1,1,5,5,0,0,6,2004,1,1,216,2,2,0,0,30,160,0,0,0,0.0,0,0,0,6,2008,0,0,65000
