Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2594,535354130,50,RL,50,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,6,1947,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,NA,0,Unf,0,275,894,GasA,Ex,Y,FuseA,900,412,0,1158,0,0,1,1,3,1,TA,6,Typ,0,NA,Detchd,1974,Unf,2,649,TA,TA,Y,0,28,0,0,0,0,NA,NA,NA,0,10,2006,WD ,Normal,127000
1256,535375160,50,RL,45,7506,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,TA,TA,No,NA,0,Unf,0,305,894,GasA,TA,Y,SBrkr,747,412,0,1158,0,0,2,1,3,1,TA,5,Typ,0,NA,Detchd,1974,Unf,1,288,Fa,TA,N,84,0,96,0,0,0,NA,NA,NA,0,5,2008,WD ,Normal,114000
2088,905480090,50,RL,50,7550,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1920,1950,Gambrel,CompShg,MetalSd,MetalSd,None,0,TA,Fa,BrkTil,TA,TA,No,NA,0,Unf,0,384,894,GasW,Fa,N,SBrkr,986,376,0,1159,0,0,2,1,4,1,TA,7,Typ,0,NA,Detchd,1975,Unf,1,280,Fa,TA,P,0,0,0,0,0,0,NA,MnPrv,NA,0,3,2007,WD ,Normal,96000
2746,905480160,50,RL,50,7585,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,NA,0,Unf,0,408,894,GasA,Fa,Y,FuseA,1002,454,0,1162,0,0,2,1,4,1,TA,7,Typ,1,TA,Detchd,1975,Unf,1,280,TA,TA,P,0,0,0,0,0,0,NA,NA,NA,0,8,2006,WD ,Normal,91500
2204,909254090,50,RL,55,7642,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Rec,0,Unf,0,456,894,GasA,Gd,Y,SBrkr,912,514,0,1162,1,0,1,1,3,1,Gd,7,Typ,1,Gd,Detchd,1976,Unf,1,216,TA,TA,Y,0,240,0,0,0,0,NA,GdPrv,NA,0,6,2007,WD ,Normal,189950
925,909278020,50,RL,54,7681,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Rec,0,Unf,0,461,894,GasA,Ex,Y,SBrkr,820,523,0,1163,1,0,2,1,3,1,TA,7,Typ,1,Gd,Detchd,1976,Unf,1,186,Fa,TA,Y,192,0,102,0,0,0,NA,NA,NA,0,7,2009,WD ,Normal,154900
2835,908227010,50,RL,72,7822,Pave,NA,Reg,Bnk,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,3,1915,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,Fa,BrkTil,TA,TA,No,Rec,0,Unf,0,702,894,GasA,TA,Y,FuseF,846,492,0,1165,1,0,1,1,3,1,TA,7,Typ,0,NA,Detchd,1977,Unf,2,528,TA,TA,N,0,0,208,0,0,0,NA,GdPrv,NA,0,5,2006,WD ,AdjLand,92000
1507,908250040,50,RL,57,8050,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1947,1993,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,Slab,TA,TA,No,Rec,0,Unf,0,784,894,GasA,Gd,Y,SBrkr,929,208,0,1167,0,0,2,1,4,1,TA,8,Min1,0,NA,NA,1980,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2008,WD ,Normal,96000
1957,535450190,50,RL,60,8064,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,0,Unf,0,798,894,GasA,Ex,Y,SBrkr,672,252,0,1170,0,0,2,1,3,1,TA,6,Typ,1,Po,Detchd,1980,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,Shed,2000,7,2007,WD ,Normal,122900
678,535450200,50,RL,60,8064,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,0,Unf,0,1461,894,GasA,Gd,N,SBrkr,765,368,0,1173,0,0,1,1,3,1,TA,5,Typ,0,NA,Detchd,1980,Unf,2,900,TA,TA,Y,0,0,0,0,231,0,NA,NA,NA,0,12,2009,COD,Abnorml,128500
162,535450210,50,RL,60,8064,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,8,1948,2004,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,Rec,0,Unf,0,354,894,GasA,TA,Y,SBrkr,816,408,0,1174,0,0,2,1,3,1,TA,5,Typ,0,NA,Detchd,1980,Unf,1,280,TA,TA,Y,414,0,0,0,0,0,NA,GdWo,NA,0,5,2010,WD ,Normal,132000
1274,535454150,50,RL,60,8064,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,0,Unf,0,312,896,GasA,Ex,Y,SBrkr,819,501,0,1175,0,0,2,1,3,1,TA,5,Typ,0,NA,Detchd,1980,Unf,2,576,TA,TA,Y,108,0,0,0,0,0,NA,GdWo,NA,0,9,2008,WD ,Normal,138000
687,535454160,50,RL,60,8064,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1948,1994,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,0,Unf,0,410,900,GasA,TA,Y,SBrkr,1064,0,431,1176,0,0,1,1,3,1,TA,6,Typ,0,NA,Detchd,1980,Unf,2,576,TA,TA,Y,180,36,0,0,0,0,NA,NA,NA,0,8,2009,COD,Abnorml,135000
1550,910203090,50,RM,58,8155,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,0,Unf,0,213,901,GasA,Gd,Y,FuseA,780,420,0,1176,0,0,1,1,4,1,TA,7,Typ,0,NA,NA,1981,NA,0,0,NA,NA,Y,0,0,96,0,0,0,NA,NA,NA,0,7,2008,WD ,Normal,119000
2047,904301110,50,RL,60,8160,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Rec,16,Unf,0,104,901,GasA,Fa,N,FuseF,756,378,0,1176,1,0,1,1,3,1,TA,7,Typ,0,NA,Detchd,1981,Unf,1,240,TA,TA,P,0,0,0,0,0,0,NA,NA,NA,0,4,2007,WD ,AdjLand,126000
1510,908275180,50,RL,60,8172,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Rec,16,Unf,0,188,901,GasA,Ex,Y,SBrkr,997,473,0,1178,0,0,1,0,4,1,TA,7,Typ,0,NA,Detchd,1983,Unf,1,548,TA,TA,Y,0,0,0,0,156,0,NA,NA,NA,0,5,2008,WD ,Normal,135000
904,909101100,50,RL,45,8212,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,16,Unf,0,971,904,GasA,Ex,Y,SBrkr,854,444,0,1179,0,0,1,0,3,1,TA,6,Typ,2,Gd,Detchd,1985,Unf,1,256,TA,TA,Y,84,0,0,0,0,0,NA,NA,NA,0,9,2009,WD ,Normal,122000
2841,909101050,50,RL,45,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,Unf,16,Unf,0,761,907,GasW,Gd,Y,SBrkr,686,564,0,1179,1,0,1,0,3,1,Fa,7,Typ,0,NA,Detchd,1985,Unf,1,280,TA,TA,P,207,0,96,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,116000
2842,909101080,50,RL,45,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,4,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,16,Unf,0,210,907,GasA,TA,N,SBrkr,964,0,450,1183,0,0,1,0,3,1,TA,8,Typ,1,Gd,NA,1985,NA,0,0,NA,NA,N,0,0,112,0,0,0,NA,NA,NA,0,9,2006,COD,Abnorml,83000
1397,905227050,50,RL,63,8375,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,1941,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,20,Unf,0,738,910,GasA,Gd,Y,SBrkr,864,486,0,1183,1,0,1,0,2,1,Gd,6,Min1,0,NA,2Types,1988,Unf,3,627,TA,TA,N,0,0,0,0,0,0,NA,MnPrv,NA,0,6,2008,WD ,Normal,152400
149,535180130,50,RL,60,8382,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,20,Unf,0,784,910,GasA,TA,Y,FuseA,832,505,0,1184,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1988,Unf,1,263,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,2,2010,WD ,Normal,108000
1414,905476120,50,RL,50,8405,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,20,Unf,0,316,912,GasA,Ex,Y,SBrkr,961,406,0,1189,1,0,1,0,4,1,TA,7,Typ,0,NA,Detchd,1990,Unf,1,384,TA,TA,Y,0,130,112,0,0,0,NA,MnPrv,NA,0,4,2008,WD ,Normal,119000
2837,908227040,50,RL,58,8410,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0,TA,Fa,PConc,TA,TA,No,Unf,24,Unf,0,346,912,GasA,TA,Y,SBrkr,658,526,0,1190,0,0,1,0,5,1,TA,8,Typ,0,NA,NA,1990,NA,0,0,NA,NA,N,0,151,0,0,0,0,NA,NA,NA,0,5,2006,WD ,AdjLand,81000
1253,535352080,50,RL,80,8480,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,CompShg,MetalSd,MetalSd,None,46,TA,TA,CBlock,TA,TA,No,Unf,24,Unf,0,390,912,GasA,TA,Y,SBrkr,832,384,0,1190,1,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,1993,Unf,1,336,TA,TA,Y,158,0,102,0,0,0,NA,NA,NA,0,10,2008,COD,Abnorml,118500
2883,911225110,50,C (all),60,8520,Grvl,NA,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,3,5,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,56,TA,TA,PConc,TA,TA,No,Unf,24,Unf,0,453,912,GasA,Fa,N,SBrkr,576,360,0,1190,1,0,1,1,2,1,TA,6,Typ,0,NA,NA,1994,NA,0,0,NA,NA,N,0,0,0,0,0,0,NA,NA,NA,0,4,2006,WD ,Normal,78000
164,535454070,50,RL,71,8520,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,4,1952,1952,Gable,CompShg,BrkFace,Wd Sdng,None,60,TA,Fa,CBlock,TA,TA,No,Unf,24,Unf,0,490,912,GasA,Fa,Y,SBrkr,910,475,0,1191,0,0,1,1,4,1,TA,6,Typ,0,NA,Detchd,1994,Unf,2,720,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,6,2010,WD ,Normal,166000
2025,903425270,50,RL,60,8550,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,HdBoard,HdBoard,None,80,TA,TA,PConc,TA,TA,No,Unf,25,Unf,0,540,912,GasA,TA,Y,SBrkr,960,356,0,1192,0,0,1,1,4,1,TA,7,Typ,0,NA,Detchd,1996,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,10,2007,ConLw,Family,90000
2694,903454080,50,RM,50,8600,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,82,TA,TA,BrkTil,TA,TA,No,Unf,70,Unf,0,620,912,GasA,TA,Y,SBrkr,780,596,0,1194,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1996,Unf,1,198,TA,TA,N,0,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,119500
1351,903236010,50,RM,50,8635,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,88,TA,TA,CBlock,TA,TA,No,Unf,76,Unf,0,738,912,GasA,TA,Y,SBrkr,1072,213,0,1194,1,0,1,0,2,1,TA,6,Min1,0,NA,Detchd,1997,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,1,2008,WD ,Normal,127000
2007,903204030,50,RM,55,8674,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,6,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,90,TA,TA,CBlock,TA,TA,No,Unf,77,Unf,0,884,912,GasA,TA,Y,SBrkr,910,525,0,1195,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1997,Unf,1,308,TA,TA,Y,0,33,0,0,0,0,NA,NA,NA,0,3,2007,WD ,Normal,128250
306,911202100,50,C (all),66,8712,Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,106,TA,TA,Stone,TA,TA,No,Unf,80,Unf,0,505,912,GasA,Gd,Y,SBrkr,859,319,0,1196,0,0,2,0,2,1,TA,7,Typ,0,NA,Detchd,1998,RFn,1,384,TA,TA,N,68,0,98,0,0,0,NA,NA,NA,0,1,2010,WD ,Abnorml,102776
283,908225320,50,RL,52,8741,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,119,TA,TA,CBlock,TA,TA,No,Unf,104,Unf,0,1459,912,GasA,TA,Y,FuseA,798,689,0,1196,1,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1998,Unf,1,220,TA,TA,Y,0,140,0,0,0,0,NA,MnPrv,NA,0,4,2010,WD ,Normal,113000
171,902104060,50,RM,55,8800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,143,TA,TA,BrkTil,TA,TA,No,Unf,111,Unf,38,328,914,GasA,Gd,Y,SBrkr,792,348,0,1196,1,0,1,1,3,1,TA,7,Min2,0,NA,NA,2000,NA,0,0,NA,NA,N,0,160,0,0,0,0,NA,NA,NA,0,6,2010,WD ,Normal,96500
2024,903401070,50,RL,60,8850,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,156,TA,Gd,PConc,TA,TA,No,Unf,113,Unf,76,565,914,GasA,Ex,Y,SBrkr,752,624,0,1198,0,0,1,0,3,1,Gd,7,Typ,0,NA,Detchd,2001,Unf,2,576,TA,TA,P,0,54,144,0,0,0,NA,NA,NA,0,2,2007,WD ,Normal,165000
1982,902201090,50,RM,120,9000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,Stucco,Stucco,None,200,TA,TA,BrkTil,TA,TA,No,Unf,114,Unf,202,599,914,GasA,Ex,Y,SBrkr,680,494,0,1199,0,0,1,0,2,1,Gd,6,Typ,1,Gd,Detchd,2004,Unf,2,576,TA,TA,Y,116,26,40,0,0,0,NA,MnPrv,NA,0,6,2007,WD ,Normal,135000
2035,903454090,50,RM,50,9000,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,200,TA,Gd,PConc,TA,TA,No,Unf,116,Unf,227,808,915,GasA,TA,Y,SBrkr,780,595,0,1200,0,0,1,0,3,1,Gd,6,Typ,1,Gd,Detchd,2004,Unf,1,544,TA,TA,P,0,162,0,0,126,0,NA,NA,NA,0,12,2007,WD ,Normal,141000
1302,902202090,50,RM,75,9000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,None,202,TA,TA,CBlock,TA,TA,No,Unf,120,Unf,240,556,918,GasA,Ex,Y,FuseA,904,595,0,1200,0,0,1,0,3,1,TA,5,Typ,1,Po,Detchd,2004,Unf,3,869,TA,Gd,Y,0,20,0,0,0,0,NA,NA,NA,0,6,2008,WD ,Normal,140000
798,905480030,50,RL,60,9060,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,WdShing,Wd Shng,None,209,TA,TA,BrkTil,TA,TA,No,Unf,120,Unf,288,785,920,GasA,TA,Y,SBrkr,698,560,0,1200,0,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,2004,Unf,1,280,TA,TA,P,0,0,0,0,0,0,NA,MnPrv,NA,0,10,2009,WD ,Normal,105000
1418,905480240,50,RL,60,9084,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,None,216,TA,TA,CBlock,TA,TA,No,Unf,130,Unf,294,280,920,GasA,TA,N,SBrkr,616,495,0,1200,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,2005,Unf,1,200,TA,Fa,Y,48,0,0,0,0,0,NA,NA,NA,0,3,2008,ConLw,Normal,95000
304,910205120,50,RM,50,9140,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1921,1975,Gable,CompShg,Wd Sdng,Wd Sdng,None,256,TA,TA,BrkTil,TA,TA,No,Unf,131,Unf,448,308,920,GasA,Fa,Y,SBrkr,727,380,0,1200,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,2005,Unf,1,625,TA,TA,Y,0,56,0,0,200,0,NA,MnPrv,NA,0,4,2010,COD,Normal,110000
1312,902301150,50,RM,69,9143,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1900,2003,Gable,CompShg,VinylSd,VinylSd,None,256,TA,TA,CBlock,TA,TA,No,Unf,138,Unf,456,680,923,GasA,Ex,Y,SBrkr,709,308,0,1200,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,2005,Unf,1,308,TA,TA,N,0,0,139,0,0,0,NA,NA,NA,0,5,2008,WD ,Normal,114000
1287,902103150,50,RM,57,9184,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2005,Gable,CompShg,WdShing,Wd Shng,None,266,TA,TA,BrkTil,TA,TA,No,Unf,168,Unf,468,1121,923,GasA,Ex,Y,SBrkr,948,375,0,1200,1,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,2005,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2008,WD ,Normal,122600
2003,902427040,50,RM,52,9439,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,510,TA,TA,CBlock,TA,TA,No,Unf,208,Unf,904,591,923,GasA,Gd,Y,FuseA,912,336,0,1200,1,0,2,0,2,1,TA,6,Typ,0,NA,Detchd,2007,Unf,1,160,Fa,Fa,Y,0,0,192,0,0,0,NA,NA,NA,0,3,2007,WD ,Normal,87000
703,902110080,60,RM,60,3378,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,Gd,CBlock,Gd,TA,Av,ALQ,247,Unf,0,576,924,GasA,Gd,Y,SBrkr,707,682,0,1200,1,0,1,0,3,1,TA,6,Typ,2,Gd,Detchd,1939,Unf,1,240,TA,TA,P,0,0,126,0,0,0,NA,NA,NA,0,9,2009,WD ,Normal,135000
2180,908152290,60,RL,60,7023,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,GLQ,248,Unf,0,742,925,GasA,Gd,Y,SBrkr,734,674,0,1202,0,0,1,1,3,1,TA,6,Typ,0,NA,BuiltIn,1967,Fin,2,489,TA,TA,Y,0,85,0,0,0,0,NA,NA,NA,0,5,2007,WD ,Normal,171500
1496,908152110,60,RL,72,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1976,2001,Hip,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,LwQ,261,Unf,0,1048,925,GasA,TA,Y,SBrkr,684,714,0,1204,0,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1972,Fin,2,440,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,2,2008,WD ,Normal,160500
2631,535477060,60,RL,69,7590,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,NA,263,Unf,0,1468,925,GasA,TA,Y,SBrkr,660,688,0,1204,0,0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1976,RFn,2,453,TA,TA,Y,188,108,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,155000
475,528235010,60,RL,71,7795,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,Rec,264,Unf,0,187,926,GasA,Ex,Y,SBrkr,716,716,0,1204,1,0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1977,Fin,2,432,TA,TA,Y,100,51,0,0,0,0,NA,NA,NA,0,7,2009,WD ,Normal,188500
2714,905107070,60,RL,74,7844,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Rec,270,Unf,0,216,928,GasA,TA,Y,SBrkr,672,728,0,1208,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1977,Fin,2,440,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2006,WD ,Normal,149500
889,908151050,60,RL,75,7950,Pave,NA,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,Rec,271,Unf,0,525,931,GasA,TA,Y,SBrkr,698,728,0,1208,0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1978,Fin,2,440,TA,TA,Y,252,0,0,0,0,0,NA,MnPrv,NA,0,7,2009,WD ,Normal,159500
1089,528240040,60,RL,51,8029,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,Rec,336,Unf,0,182,931,GasA,Ex,Y,SBrkr,728,728,0,1208,1,0,1,0,3,1,Gd,8,Typ,0,NA,Attchd,1979,Fin,2,400,TA,TA,Y,100,24,0,0,0,0,NA,NA,NA,0,7,2008,WD ,Normal,176000
